Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Host,Instrument,isolation_source,lat_lon,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,Sample Name,SRA Study
SRR16496247,AMPLICON,500,39446600,PRJNA772946,SAMN22422656,Metagenome or environmental,27446521,BWH,2016-12-04,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12699253,USA,North America,USA:Boston,Homo sapiens,Illumina MiSeq,stool sample,42.337 N 71.102 W,122,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2021-11-22T00:00:00Z,2021-10-20T10:12:00Z,1,129-3,SRP342268
SRR16496248,AMPLICON,501,50307405,PRJNA772946,SAMN22422655,Metagenome or environmental,35415276,BWH,2016-11-27,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12699252,USA,North America,USA:Boston,Homo sapiens,Illumina MiSeq,stool sample,42.337 N 71.102 W,45,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2021-11-22T00:00:00Z,2021-10-20T10:12:00Z,1,129-2,SRP342268
SRR16496249,AMPLICON,501,56118809,PRJNA772946,SAMN22422654,Metagenome or environmental,39534656,BWH,2016-11-20,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12699251,USA,North America,USA:Boston,Homo sapiens,Illumina MiSeq,stool sample,42.337 N 71.102 W,209,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2021-11-22T00:00:00Z,2021-10-20T10:11:00Z,1,129-1,SRP342268
SRR16496250,AMPLICON,500,51675017,PRJNA772946,SAMN22422653,Metagenome or environmental,36043361,BWH,2016-11-19,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12699250,USA,North America,USA:Boston,Homo sapiens,Illumina MiSeq,stool sample,42.337 N 71.102 W,73,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2021-11-22T00:00:00Z,2021-10-20T10:11:00Z,1,127-6,SRP342268
SRR16496251,AMPLICON,500,45112071,PRJNA772946,SAMN22422652,Metagenome or environmental,31709741,BWH,2016-11-12,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12699249,USA,North America,USA:Boston,Homo sapiens,Illumina MiSeq,stool sample,42.337 N 71.102 W,173,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2021-11-22T00:00:00Z,2021-10-20T10:11:00Z,1,127-5,SRP342268
SRR16496252,AMPLICON,500,43702455,PRJNA772946,SAMN22422651,Metagenome or environmental,29793093,BWH,2016-11-05,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12699248,USA,North America,USA:Boston,Homo sapiens,Illumina MiSeq,stool sample,42.337 N 71.102 W,216,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2021-11-22T00:00:00Z,2021-10-20T10:11:00Z,1,127-4,SRP342268
SRR16496253,AMPLICON,500,30687286,PRJNA772946,SAMN22422579,Metagenome or environmental,21633157,BWH,2016-01-12,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12699247,USA,North America,USA:Boston,Homo sapiens,Illumina MiSeq,stool sample,42.337 N 71.102 W,124,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2021-11-22T00:00:00Z,2021-10-20T10:11:00Z,1,103-2,SRP342268
SRR16496254,AMPLICON,500,51317934,PRJNA772946,SAMN22422650,Metagenome or environmental,35313706,BWH,2016-10-29,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12699246,USA,North America,USA:Boston,Homo sapiens,Illumina MiSeq,stool sample,42.337 N 71.102 W,206,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2021-11-22T00:00:00Z,2021-10-20T10:12:00Z,1,127-3,SRP342268
SRR16496255,AMPLICON,501,37124651,PRJNA772946,SAMN22422649,Metagenome or environmental,26091879,BWH,2016-10-22,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12699245,USA,North America,USA:Boston,Homo sapiens,Illumina MiSeq,stool sample,42.337 N 71.102 W,224,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2021-11-22T00:00:00Z,2021-10-20T10:12:00Z,1,127-2,SRP342268
SRR16496256,AMPLICON,501,49734814,PRJNA772946,SAMN22422648,Metagenome or environmental,34694407,BWH,2016-10-15,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12699244,USA,North America,USA:Boston,Homo sapiens,Illumina MiSeq,stool sample,42.337 N 71.102 W,119,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2021-11-22T00:00:00Z,2021-10-20T10:11:00Z,1,127-1,SRP342268
SRR16496257,AMPLICON,501,39108710,PRJNA772946,SAMN22422647,Metagenome or environmental,27313386,BWH,2016-10-08,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12699243,USA,North America,USA:Boston,Homo sapiens,Illumina MiSeq,stool sample,42.337 N 71.102 W,138,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2021-11-22T00:00:00Z,2021-10-20T10:12:00Z,1,127-0,SRP342268
SRR16496258,AMPLICON,501,35429996,PRJNA772946,SAMN22422646,Metagenome or environmental,25336092,BWH,2016-11-25,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12699242,USA,North America,USA:Boston,Homo sapiens,Illumina MiSeq,stool sample,42.337 N 71.102 W,63,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2021-11-22T00:00:00Z,2021-10-20T10:11:00Z,1,126-6,SRP342268
SRR16496259,AMPLICON,501,67858426,PRJNA772946,SAMN22422645,Metagenome or environmental,48004560,BWH,2016-11-18,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12699241,USA,North America,USA:Boston,Homo sapiens,Illumina MiSeq,stool sample,42.337 N 71.102 W,19,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2021-11-22T00:00:00Z,2021-10-20T10:12:00Z,1,126-5,SRP342268
SRR16496260,AMPLICON,501,69942064,PRJNA772946,SAMN22422644,Metagenome or environmental,48581589,BWH,2016-11-11,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12699240,USA,North America,USA:Boston,Homo sapiens,Illumina MiSeq,stool sample,42.337 N 71.102 W,291,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2021-11-22T00:00:00Z,2021-10-20T10:12:00Z,1,126-4,SRP342268
SRR16496261,AMPLICON,501,31928587,PRJNA772946,SAMN22422643,Metagenome or environmental,22569786,BWH,2016-11-04,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12699239,USA,North America,USA:Boston,Homo sapiens,Illumina MiSeq,stool sample,42.337 N 71.102 W,269,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2021-11-22T00:00:00Z,2021-10-20T10:11:00Z,1,126-3,SRP342268
SRR16496262,AMPLICON,501,61673746,PRJNA772946,SAMN22422642,Metagenome or environmental,43602232,BWH,2016-10-28,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12699238,USA,North America,USA:Boston,Homo sapiens,Illumina MiSeq,stool sample,42.337 N 71.102 W,3,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2021-11-22T00:00:00Z,2021-10-20T10:12:00Z,1,126-2,SRP342268
SRR16496263,AMPLICON,501,41248864,PRJNA772946,SAMN22422641,Metagenome or environmental,29284924,BWH,2016-10-21,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12699237,USA,North America,USA:Boston,Homo sapiens,Illumina MiSeq,stool sample,42.337 N 71.102 W,128,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2021-11-22T00:00:00Z,2021-10-20T10:11:00Z,1,126-1,SRP342268
SRR16496264,AMPLICON,501,37798606,PRJNA772946,SAMN22422578,Metagenome or environmental,26778146,BWH,2016-01-05,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12699236,USA,North America,USA:Boston,Homo sapiens,Illumina MiSeq,stool sample,42.337 N 71.102 W,230,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2021-11-22T00:00:00Z,2021-10-20T10:12:00Z,1,103-1,SRP342268
SRR16496265,AMPLICON,500,48892971,PRJNA772946,SAMN22422640,Metagenome or environmental,34296181,BWH,2016-10-14,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12699235,USA,North America,USA:Boston,Homo sapiens,Illumina MiSeq,stool sample,42.337 N 71.102 W,145,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2021-11-22T00:00:00Z,2021-10-20T10:12:00Z,1,126-0,SRP342268
SRR16496266,AMPLICON,500,49843811,PRJNA772946,SAMN22422639,Metagenome or environmental,34119050,BWH,2016-09-30,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12699234,USA,North America,USA:Boston,Homo sapiens,Illumina MiSeq,stool sample,42.337 N 71.102 W,250,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2021-11-22T00:00:00Z,2021-10-20T10:12:00Z,1,124-4,SRP342268
SRR16496267,AMPLICON,501,25139948,PRJNA772946,SAMN22422638,Metagenome or environmental,17551270,BWH,2016-09-23,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12699233,USA,North America,USA:Boston,Homo sapiens,Illumina MiSeq,stool sample,42.337 N 71.102 W,252,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2021-11-22T00:00:00Z,2021-10-20T10:12:00Z,1,124-3,SRP342268
SRR16496268,AMPLICON,501,46656205,PRJNA772946,SAMN22422637,Metagenome or environmental,32792173,BWH,2016-09-16,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12699232,USA,North America,USA:Boston,Homo sapiens,Illumina MiSeq,stool sample,42.337 N 71.102 W,268,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2021-11-22T00:00:00Z,2021-10-20T10:12:00Z,1,124-2,SRP342268
SRR16496269,AMPLICON,501,46091912,PRJNA772946,SAMN22422636,Metagenome or environmental,32427644,BWH,2016-09-09,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12699231,USA,North America,USA:Boston,Homo sapiens,Illumina MiSeq,stool sample,42.337 N 71.102 W,97,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2021-11-22T00:00:00Z,2021-10-20T10:12:00Z,1,124-1,SRP342268
SRR16496270,AMPLICON,501,29215987,PRJNA772946,SAMN22422635,Metagenome or environmental,21156501,BWH,2016-09-02,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12699230,USA,North America,USA:Boston,Homo sapiens,Illumina MiSeq,stool sample,42.337 N 71.102 W,49,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2021-11-22T00:00:00Z,2021-10-20T10:11:00Z,1,124-0,SRP342268
SRR16496271,AMPLICON,500,35847592,PRJNA772946,SAMN22422634,Metagenome or environmental,25692317,BWH,2016-10-13,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12699229,USA,North America,USA:Boston,Homo sapiens,Illumina MiSeq,stool sample,42.337 N 71.102 W,56,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2021-11-22T00:00:00Z,2021-10-20T10:12:00Z,1,123-6,SRP342268
SRR16496272,AMPLICON,500,38785471,PRJNA772946,SAMN22422633,Metagenome or environmental,27568264,BWH,2016-10-06,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12699228,USA,North America,USA:Boston,Homo sapiens,Illumina MiSeq,stool sample,42.337 N 71.102 W,287,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2021-11-22T00:00:00Z,2021-10-20T10:12:00Z,1,123-5,SRP342268
SRR16496273,AMPLICON,500,35019158,PRJNA772946,SAMN22422632,Metagenome or environmental,24908393,BWH,2016-09-29,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12699227,USA,North America,USA:Boston,Homo sapiens,Illumina MiSeq,stool sample,42.337 N 71.102 W,20,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2021-11-22T00:00:00Z,2021-10-20T10:12:00Z,1,123-4,SRP342268
SRR16496274,AMPLICON,500,42867050,PRJNA772946,SAMN22422631,Metagenome or environmental,30297720,BWH,2016-09-22,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12699226,USA,North America,USA:Boston,Homo sapiens,Illumina MiSeq,stool sample,42.337 N 71.102 W,247,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2021-11-22T00:00:00Z,2021-10-20T10:12:00Z,1,123-3,SRP342268
SRR16496275,AMPLICON,500,37987512,PRJNA772946,SAMN22422577,Metagenome or environmental,26839933,BWH,2016-01-21,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12699225,USA,North America,USA:Boston,Homo sapiens,Illumina MiSeq,stool sample,42.337 N 71.102 W,223,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2021-11-22T00:00:00Z,2021-10-20T10:12:00Z,1,102-6,SRP342268
SRR16496276,AMPLICON,501,34280836,PRJNA772946,SAMN22422630,Metagenome or environmental,24224466,BWH,2016-09-15,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12699224,USA,North America,USA:Boston,Homo sapiens,Illumina MiSeq,stool sample,42.337 N 71.102 W,62,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2021-11-22T00:00:00Z,2021-10-20T10:12:00Z,1,123-2,SRP342268
SRR16496277,AMPLICON,501,66118931,PRJNA772946,SAMN22422629,Metagenome or environmental,46788557,BWH,2016-09-08,public,"run.zq,sra,fastq","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12699223,USA,North America,USA:Boston,Homo sapiens,Illumina MiSeq,stool sample,42.337 N 71.102 W,25,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2021-11-22T00:00:00Z,2021-10-20T10:12:00Z,1,123-1,SRP342268
SRR16496278,AMPLICON,501,70299579,PRJNA772946,SAMN22422628,Metagenome or environmental,49642547,BWH,2016-09-06,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12699222,USA,North America,USA:Boston,Homo sapiens,Illumina MiSeq,stool sample,42.337 N 71.102 W,192,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2021-11-22T00:00:00Z,2021-10-20T10:12:00Z,1,121-2,SRP342268
SRR16496279,AMPLICON,501,49838580,PRJNA772946,SAMN22422627,Metagenome or environmental,34440708,BWH,2016-08-30,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12699221,USA,North America,USA:Boston,Homo sapiens,Illumina MiSeq,stool sample,42.337 N 71.102 W,260,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2021-11-22T00:00:00Z,2021-10-20T10:12:00Z,1,121-1,SRP342268
SRR16496280,AMPLICON,501,48754357,PRJNA772946,SAMN22422626,Metagenome or environmental,34225479,BWH,2016-08-31,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12699220,USA,North America,USA:Boston,Homo sapiens,Illumina MiSeq,stool sample,42.337 N 71.102 W,193,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2021-11-22T00:00:00Z,2021-10-20T10:12:00Z,1,120-2,SRP342268
SRR16496281,AMPLICON,501,33531221,PRJNA772946,SAMN22422625,Metagenome or environmental,24108767,BWH,2016-08-24,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12699219,USA,North America,USA:Boston,Homo sapiens,Illumina MiSeq,stool sample,42.337 N 71.102 W,157,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2021-11-22T00:00:00Z,2021-10-20T10:12:00Z,1,120-1,SRP342268
SRR16496282,AMPLICON,500,50438235,PRJNA772946,SAMN22422624,Metagenome or environmental,35648062,BWH,2016-08-17,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12699218,USA,North America,USA:Boston,Homo sapiens,Illumina MiSeq,stool sample,42.337 N 71.102 W,141,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2021-11-22T00:00:00Z,2021-10-20T10:12:00Z,1,120-0,SRP342268
SRR16496283,AMPLICON,500,33705642,PRJNA772946,SAMN22422623,Metagenome or environmental,23876704,BWH,2016-08-29,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12699217,USA,North America,USA:Boston,Homo sapiens,Illumina MiSeq,stool sample,42.337 N 71.102 W,179,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2021-11-22T00:00:00Z,2021-10-20T10:12:00Z,1,119-2,SRP342268
SRR16496284,AMPLICON,501,36629981,PRJNA772946,SAMN22422622,Metagenome or environmental,25867925,BWH,2016-08-22,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12699216,USA,North America,USA:Boston,Homo sapiens,Illumina MiSeq,stool sample,42.337 N 71.102 W,77,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2021-11-22T00:00:00Z,2021-10-20T10:12:00Z,1,119-1,SRP342268
SRR16496285,AMPLICON,500,27252119,PRJNA772946,SAMN22422621,Metagenome or environmental,19171927,BWH,2016-08-05,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12699215,USA,North America,USA:Boston,Homo sapiens,Illumina MiSeq,stool sample,42.337 N 71.102 W,271,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2021-11-22T00:00:00Z,2021-10-20T10:12:00Z,1,116-6,SRP342268
SRR16496286,AMPLICON,500,38410194,PRJNA772946,SAMN22422576,Metagenome or environmental,26732361,BWH,2016-01-14,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12699214,USA,North America,USA:Boston,Homo sapiens,Illumina MiSeq,stool sample,42.337 N 71.102 W,117,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2021-11-22T00:00:00Z,2021-10-20T10:12:00Z,1,102-5,SRP342268
SRR16496287,AMPLICON,501,46438393,PRJNA772946,SAMN22422620,Metagenome or environmental,32512528,BWH,2016-07-29,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12699213,USA,North America,USA:Boston,Homo sapiens,Illumina MiSeq,stool sample,42.337 N 71.102 W,100,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2021-11-22T00:00:00Z,2021-10-20T10:12:00Z,1,116-5,SRP342268
SRR16496288,AMPLICON,500,36553351,PRJNA772946,SAMN22422619,Metagenome or environmental,25525943,BWH,2016-07-22,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12699212,USA,North America,USA:Boston,Homo sapiens,Illumina MiSeq,stool sample,42.337 N 71.102 W,51,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2021-11-22T00:00:00Z,2021-10-20T10:12:00Z,1,116-4,SRP342268
SRR16496289,AMPLICON,501,34104554,PRJNA772946,SAMN22422618,Metagenome or environmental,23575740,BWH,2016-07-15,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12699211,USA,North America,USA:Boston,Homo sapiens,Illumina MiSeq,stool sample,42.337 N 71.102 W,57,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2021-11-22T00:00:00Z,2021-10-20T10:12:00Z,1,116-3,SRP342268
SRR16496290,AMPLICON,500,29998362,PRJNA772946,SAMN22422617,Metagenome or environmental,20775892,BWH,2016-07-08,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12699210,USA,North America,USA:Boston,Homo sapiens,Illumina MiSeq,stool sample,42.337 N 71.102 W,67,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2021-11-22T00:00:00Z,2021-10-20T10:12:00Z,1,116-2,SRP342268
SRR16496291,AMPLICON,501,49281690,PRJNA772946,SAMN22422616,Metagenome or environmental,34926256,BWH,2016-07-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12699209,USA,North America,USA:Boston,Homo sapiens,Illumina MiSeq,stool sample,42.337 N 71.102 W,164,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2021-11-22T00:00:00Z,2021-10-20T10:12:00Z,1,116-1,SRP342268
SRR16496292,AMPLICON,501,28801269,PRJNA772946,SAMN22422615,Metagenome or environmental,20083339,BWH,2016-07-31,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12699208,USA,North America,USA:Boston,Homo sapiens,Illumina MiSeq,stool sample,42.337 N 71.102 W,267,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2021-11-22T00:00:00Z,2021-10-20T10:12:00Z,1,115-6,SRP342268
SRR16496293,AMPLICON,501,27996343,PRJNA772946,SAMN22422614,Metagenome or environmental,19342207,BWH,2016-07-24,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12699207,USA,North America,USA:Boston,Homo sapiens,Illumina MiSeq,stool sample,42.337 N 71.102 W,98,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2021-11-22T00:00:00Z,2021-10-20T10:12:00Z,1,115-5,SRP342268
SRR16496294,AMPLICON,500,28885510,PRJNA772946,SAMN22422613,Metagenome or environmental,20195076,BWH,2016-07-17,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12699206,USA,North America,USA:Boston,Homo sapiens,Illumina MiSeq,stool sample,42.337 N 71.102 W,240,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2021-11-22T00:00:00Z,2021-10-20T10:13:00Z,1,115-4,SRP342268
SRR16496295,AMPLICON,501,34366184,PRJNA772946,SAMN22422612,Metagenome or environmental,24069085,BWH,2016-07-10,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12699205,USA,North America,USA:Boston,Homo sapiens,Illumina MiSeq,stool sample,42.337 N 71.102 W,243,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2021-11-22T00:00:00Z,2021-10-20T10:12:00Z,1,115-3,SRP342268
SRR16496296,AMPLICON,501,39898441,PRJNA772946,SAMN22422611,Metagenome or environmental,27994844,BWH,2016-07-03,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12699204,USA,North America,USA:Boston,Homo sapiens,Illumina MiSeq,stool sample,42.337 N 71.102 W,282,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2021-11-22T00:00:00Z,2021-10-20T10:12:00Z,1,115-2,SRP342268
SRR16496297,AMPLICON,501,37081443,PRJNA772946,SAMN22422575,Metagenome or environmental,26027960,BWH,2016-01-07,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12699203,USA,North America,USA:Boston,Homo sapiens,Illumina MiSeq,stool sample,42.337 N 71.102 W,35,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2021-11-22T00:00:00Z,2021-10-20T10:12:00Z,1,102-4,SRP342268
SRR16496298,AMPLICON,501,44329764,PRJNA772946,SAMN22422610,Metagenome or environmental,31166909,BWH,2016-06-26,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12699202,USA,North America,USA:Boston,Homo sapiens,Illumina MiSeq,stool sample,42.337 N 71.102 W,107,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2021-11-22T00:00:00Z,2021-10-20T10:12:00Z,1,115-1,SRP342268
SRR16496299,AMPLICON,501,50417191,PRJNA772946,SAMN22422609,Metagenome or environmental,34974277,BWH,2016-06-19,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12699201,USA,North America,USA:Boston,Homo sapiens,Illumina MiSeq,stool sample,42.337 N 71.102 W,59,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2021-11-22T00:00:00Z,2021-10-20T10:12:00Z,1,115-0,SRP342268
SRR16496300,AMPLICON,501,41094088,PRJNA772946,SAMN22422608,Metagenome or environmental,28847680,BWH,2016-07-23,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12699200,USA,North America,USA:Boston,Homo sapiens,Illumina MiSeq,stool sample,42.337 N 71.102 W,136,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2021-11-22T00:00:00Z,2021-10-20T10:12:00Z,1,114-6,SRP342268
SRR16496301,AMPLICON,501,39252573,PRJNA772946,SAMN22422607,Metagenome or environmental,27544509,BWH,2016-07-16,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12699199,USA,North America,USA:Boston,Homo sapiens,Illumina MiSeq,stool sample,42.337 N 71.102 W,76,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2021-11-22T00:00:00Z,2021-10-20T10:12:00Z,1,114-5,SRP342268
SRR16496302,AMPLICON,500,44131324,PRJNA772946,SAMN22422606,Metagenome or environmental,30835669,BWH,2016-07-09,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12699198,USA,North America,USA:Boston,Homo sapiens,Illumina MiSeq,stool sample,42.337 N 71.102 W,231,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2021-11-22T00:00:00Z,2021-10-20T10:12:00Z,1,114-4,SRP342268
